SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Thu Sep 19 15:53:59 CEST 2024
Benutzer: Student
Dark-Spektrum vorhanden: Nein
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB2+H15728
Integrationszeit (usec): 500000 (USB2+H15728)
Spektren Durchschnitt berechnet: 20 (USB2+H15728)
Boxcar Glättung: 0 (USB2+H15728)
Dunkelstromkorrektur: Nein (USB2+H15728)
Puls/Lampe aktiviert: Nein (USB2+H15728)
Correct for Detector Non-linearity: Nein (USB2+H15728)
Streulichtkorrektur: Nein (USB2+H15728)
Anzahl Pixel in verarbeitetem Spektrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
0,00	993,56
1,00	993,56
2,00	993,56
3,00	956,93
4,00	1020,94
5,00	1011,93
6,00	1006,43
7,00	1021,99
8,00	1083,90
9,00	1043,76
10,00	1063,07
11,00	1132,23
12,00	1089,17
13,00	1238,73
14,00	1106,14
15,00	1149,32
16,00	1156,22
17,00	1217,08
18,00	1179,75
19,00	1269,74
20,00	1215,56
21,00	1222,23
22,00	1257,80
23,00	1292,21
24,00	1278,28
25,00	1305,55
26,00	1324,04
27,00	1363,13
28,00	1319,59
29,00	1324,63
30,00	1363,25
31,00	1379,86
32,00	1458,15
33,00	1362,66
34,00	1383,72
35,00	1390,16
36,00	1394,61
37,00	1351,54
38,00	1391,57
39,00	1456,52
40,00	1359,15
41,00	1423,75
42,00	1389,11
43,00	1390,16
44,00	1367,11
45,00	1379,86
46,00	1350,02
47,00	1407,36
48,00	1367,34
49,00	1442,24
50,00	1379,39
51,00	1401,51
52,00	1358,33
53,00	1442,24
54,00	1381,15
55,00	1360,20
56,00	1417,31
57,00	1366,17
58,00	1355,05
59,00	1370,50
60,00	1324,04
61,00	1357,98
62,00	1345,57
63,00	1332,47
64,00	1332,12
65,00	1323,81
66,00	1342,41
67,00	1333,64
68,00	1340,19
69,00	1324,51
70,00	1603,03
71,00	1350,26
72,00	1339,02
73,00	1335,51
74,00	1338,08
75,00	1339,96
76,00	1332,35
77,00	1356,93
78,00	1337,73
79,00	1343,47
80,00	1339,14
81,00	1320,65
82,00	1366,64
83,00	1330,83
84,00	1436,97
85,00	1375,18
86,00	1453,59
