SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Thu Sep 19 16:44:13 CEST 2024
Benutzer: Student
Dark-Spektrum vorhanden: Nein
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB2+H15728
Integrationszeit (usec): 1000000 (USB2+H15728)
Spektren Durchschnitt berechnet: 25 (USB2+H15728)
Boxcar Glättung: 0 (USB2+H15728)
Dunkelstromkorrektur: Nein (USB2+H15728)
Puls/Lampe aktiviert: Nein (USB2+H15728)
Correct for Detector Non-linearity: Nein (USB2+H15728)
Streulichtkorrektur: Nein (USB2+H15728)
Anzahl Pixel in verarbeitetem Spektrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
0,00	938,18
1,00	938,18
2,00	938,18
3,00	912,90
4,00	1023,56
5,00	1028,62
6,00	1012,52
7,00	1015,14
8,00	1128,42
9,00	1067,57
10,00	1074,87
11,00	1156,13
12,00	1067,94
13,00	1353,58
14,00	1108,57
15,00	1157,91
16,00	1146,77
17,00	1286,17
18,00	1195,36
19,00	1354,80
20,00	1202,19
21,00	1239,36
22,00	1279,90
23,00	1357,89
24,00	1267,54
25,00	1322,12
26,00	1362,57
27,00	1439,90
28,00	1350,77
29,00	1353,48
30,00	1407,32
31,00	1379,14
32,00	1554,30
33,00	1376,05
34,00	1427,07
35,00	1429,22
36,00	1419,68
37,00	1362,94
38,00	1402,82
39,00	1574,53
40,00	1368,84
41,00	1504,22
42,00	1418,46
43,00	1475,75
44,00	1375,30
45,00	1378,58
46,00	1359,29
47,00	1467,05
48,00	1371,74
49,00	1541,29
50,00	1392,81
51,00	1439,71
52,00	1381,29
53,00	1554,77
54,00	1397,58
55,00	1373,24
56,00	1495,60
57,00	1398,05
58,00	1387,94
59,00	1399,45
60,00	1313,51
61,00	1381,67
62,00	1357,14
63,00	1319,22
64,00	1352,74
65,00	1338,69
66,00	1355,08
67,00	1335,79
68,00	1362,00
69,00	1348,05
70,00	1896,21
71,00	1400,58
72,00	1358,54
73,00	1347,12
74,00	1354,05
75,00	1334,29
76,00	1317,53
77,00	1407,69
78,00	1350,30
79,00	1374,08
80,00	1364,72
81,00	1310,79
82,00	1406,47
83,00	1307,05
84,00	1564,23
85,00	1392,43
86,00	1599,33
87,00	1566,29
88,00	1325,87
89,00	1306,49
90,00	1362,10
91,00	1501,50
92,00	1383,72
93,00	1432,60
94,00	1332,33
95,00	1316,60
96,00	1336,82
97,00	1819,63
98,00	1379,23
99,00	1325,49
100,00	1393,27
101,00	1434,47
102,00	1345,34
103,00	1352,64
104,00	1357,51
105,00	1446,92
106,00	1411,81
107,00	1431,00
108,00	1433,25
109,00	1372,86
110,00	1553,46
111,00	1445,70
112,00	1358,45
113,00	1427,91
114,00	1351,80
115,00	1353,58
116,00	1375,11
117,00	1336,73
118,00	1370,90
119,00	1584,26
120,00	1375,58
121,00	1342,53
122,00	1387,94
123,00	1315,66
124,00	1342,81
125,00	1348,24
126,00	1378,11
127,00	1403,85
128,00	1364,91
129,00	1417,15
130,00	1388,78
131,00	1442,24
132,00	1345,53
133,00	1478,28
134,00	1396,83
135,00	1359,57
136,00	1336,73
137,00	1439,99
138,00	1556,18
139,00	1398,99
140,00	1409,19
141,00	1473,13
142,00	1378,48
143,00	1337,38
144,00	1374,27
145,00	1358,92
146,00	1387,28
147,00	1510,77
148,00	1852,30
149,00	1483,62
150,00	1321,47
151,00	1425,29
152,00	1350,86
153,00	1348,24
154,00	1352,83
155,00	1332,70
156,00	1447,48
157,00	1357,89
158,00	1410,78
159,00	1468,26
160,00	1443,36
161,00	1488,39
162,00	1338,22
163,00	1356,57
164,00	1346,18
165,00	1336,26
166,00	1356,76
167,00	1430,82
168,00	1324,09
169,00	1342,53
170,00	1366,59
171,00	1323,71
172,00	1461,71
173,00	1323,34
174,00	1358,45
175,00	1372,12
176,00	1374,27
177,00	1367,81
178,00	1404,23
179,00	1339,25
180,00	1435,12
181,00	1364,81
182,00	1331,30
183,00	1580,52
184,00	1327,83
185,00	1331,95
186,00	1330,36
187,00	1395,52
188,00	1463,86
189,00	1377,08
190,00	1317,35
191,00	1331,20
192,00	1401,42
193,00	1344,50
194,00	1376,23
195,00	1436,34
196,00	1459,00
197,00	1385,50
198,00	1553,37
199,00	1358,45
200,00	1322,78
201,00	1444,30
202,00	1400,30
203,00	1396,55
204,00	1380,54
205,00	1404,88
206,00	1371,46
207,00	1382,98
208,00	1397,77
209,00	1375,49
210,00	1433,72
211,00	1449,73
212,00	1335,04
213,00	1402,36
214,00	1413,22
215,00	1389,62
216,00	1363,41
217,00	1378,58
218,00	1489,52
219,00	1358,17
220,00	1545,88
221,00	1417,43
222,00	1448,23
223,00	1377,17
224,00	1391,40
225,00	1318,94
226,00	1390,00
227,00	1349,37
228,00	1378,76
229,00	1395,15
230,00	1357,89
231,00	1433,44
232,00	1414,90
233,00	1374,27
234,00	1396,74
235,00	1386,81
236,00	1546,35
237,00	1379,70
238,00	1346,65
239,00	1356,01
240,00	1427,26
241,00	1453,57
242,00	1360,41
243,00	1453,47
244,00	1381,20
245,00	1331,39
246,00	1343,94
247,00	1374,83
248,00	1426,14
249,00	1466,49
250,00	1472,10
251,00	1382,88
252,00	1462,65
253,00	1408,44
254,00	1443,46
255,00	1347,96
256,00	1413,12
257,00	1394,58
258,00	1375,39
259,00	1370,62
260,00	1337,01
261,00	1371,09
262,00	1326,62
263,00	1333,36
264,00	1407,50
265,00	1382,13
266,00	1363,03
267,00	1379,04
268,00	1418,74
269,00	1399,27
270,00	1388,50
271,00	1436,53
272,00	1426,14
273,00	1377,26
274,00	1363,41
275,00	1383,63
276,00	1347,87
277,00	1395,90
278,00	1368,09
279,00	1426,32
280,00	1347,68
281,00	1381,67
282,00	1339,54
283,00	1424,73
284,00	1388,12
285,00	1402,36
286,00	1424,17
287,00	1389,62
288,00	1335,42
289,00	1356,29
290,00	1463,86
291,00	1360,51
292,00	1444,77
293,00	1356,86
294,00	1407,04
295,00	1407,60
296,00	1335,32
297,00	1341,22
298,00	1399,73
299,00	1390,37
300,00	1395,24
301,00	1412,00
302,00	1378,58
303,00	1443,08
304,00	1358,07
305,00	1446,83
306,00	1393,18
307,00	1341,03
308,00	1382,51
309,00	1389,90
310,00	1370,71
311,00	1341,50
312,00	1374,36
313,00	1492,79
314,00	1436,81
315,00	1353,48
316,00	1388,12
317,00	1343,94
318,00	1343,00
319,00	1406,19
320,00	1362,94
321,00	1354,98
322,00	1337,01
323,00	1456,47
324,00	1379,51
325,00	1453,66
326,00	1350,49
327,00	1387,38
328,00	1423,61
329,00	1429,32
330,00	1368,56
331,00	1368,37
332,00	1346,93
333,00	1429,60
334,00	1383,16
335,00	1378,48
336,00	1421,92
337,00	1372,02
338,00	1462,46
339,00	1342,62
340,00	1341,78
341,00	1367,25
342,00	1341,97
343,00	1503,37
344,00	1571,25
345,00	1353,02
346,00	1341,88
347,00	1411,81
348,00	1319,13
349,00	1514,33
350,00	1363,69
351,00	1321,47
352,00	1559,92
353,00	1432,03
354,00	1316,88
355,00	1371,93
356,00	1394,77
357,00	1465,36
358,00	1341,60
359,00	1354,89
360,00	1382,98
361,00	1375,95
362,00	1493,82
363,00	1412,00
364,00	1469,58
365,00	1380,64
366,00	1400,20
367,00	1360,69
368,00	1365,66
369,00	1364,63
370,00	1329,80
371,00	1335,32
372,00	1504,22
373,00	1347,96
374,00	1383,72
375,00	1384,85
376,00	1340,47
377,00	1994,89
378,00	1400,39
379,00	1358,07
380,00	1338,79
381,00	1581,08
382,00	1449,54
383,00	1381,48
384,00	1337,57
385,00	1338,79
386,00	1376,70
387,00	1381,57
388,00	1406,38
389,00	1482,50
390,00	1417,33
391,00	1384,94
392,00	1354,05
393,00	1389,15
394,00	1381,48
395,00	1374,64
396,00	1419,77
397,00	1359,29
398,00	1420,61
399,00	1362,66
400,00	1430,25
401,00	1350,40
402,00	1370,34
403,00	1366,22
404,00	1392,06
405,00	1415,84
406,00	1349,83
407,00	1457,12
408,00	1369,68
409,00	1466,39
410,00	1403,57
411,00	1365,00
412,00	1344,31
413,00	1340,38
414,00	1540,17
415,00	1429,04
416,00	1490,73
417,00	1360,04
418,00	1357,79
419,00	1382,23
420,00	1440,27
421,00	1374,64
422,00	1420,99
423,00	1352,92
424,00	1332,33
425,00	1346,84
426,00	1331,20
427,00	1366,69
428,00	1360,51
429,00	1339,54
430,00	1340,00
431,00	1359,38
432,00	1359,94
433,00	1331,39
434,00	1456,28
435,00	1442,89
436,00	1508,71
437,00	1394,30
438,00	1373,43
439,00	1378,29
440,00	1402,92
441,00	1369,49
442,00	1434,65
443,00	1355,64
444,00	1357,98
445,00	1372,30
446,00	1422,86
447,00	1365,75
448,00	1491,67
449,00	1362,00
450,00	1323,53
451,00	1529,77
452,00	1485,77
453,00	1365,94
454,00	1423,23
455,00	1358,63
456,00	1380,92
457,00	1686,59
458,00	1361,72
459,00	1358,45
460,00	1335,32
461,00	1335,70
462,00	1334,29
463,00	1374,27
464,00	1386,91
465,00	1338,22
466,00	1404,79
467,00	1385,97
468,00	1369,68
469,00	1402,17
470,00	1485,12
471,00	1395,24
472,00	1500,38
473,00	1339,54
474,00	1330,17
475,00	1413,31
476,00	1339,44
477,00	1349,55
478,00	1429,13
479,00	1410,41
480,00	1381,29
481,00	1327,36
482,00	1391,59
483,00	1492,70
484,00	1377,08
485,00	1483,06
486,00	1320,16
487,00	1374,27
488,00	1412,84
489,00	1354,05
490,00	1417,99
491,00	1436,53
492,00	1391,03
493,00	1348,71
494,00	1398,05
495,00	1495,23
496,00	1403,67
497,00	1355,64
498,00	1389,44
499,00	1331,30
500,00	1326,71
501,00	1342,53
502,00	1401,79
503,00	1378,29
504,00	1410,69
505,00	1412,00
506,00	1470,70
507,00	1494,39
508,00	1463,86
509,00	1333,92
510,00	1375,86
511,00	1437,37
512,00	1395,05
513,00	1479,59
514,00	1642,21
515,00	1378,01
516,00	1374,36
517,00	1360,32
518,00	1380,35
519,00	1486,15
520,00	1462,18
521,00	1314,35
522,00	1418,27
523,00	1569,28
524,00	1430,07
525,00	1345,53
526,00	1344,68
527,00	1382,04
528,00	1414,71
529,00	1411,62
530,00	1373,61
531,00	1384,19
532,00	1320,44
533,00	1415,18
534,00	1346,28
535,00	1413,40
536,00	1436,34
537,00	1417,52
538,00	1493,07
539,00	1404,42
540,00	1342,81
541,00	1437,09
542,00	1342,62
543,00	1418,36
544,00	1424,92
545,00	1367,81
546,00	1338,32
547,00	1444,86
548,00	1382,79
549,00	1341,03
550,00	1383,26
551,00	1382,32
552,00	1614,22
553,00	1450,01
554,00	1422,20
555,00	1448,42
556,00	1358,17
557,00	1406,29
558,00	1326,80
559,00	1371,65
560,00	1479,97
561,00	1494,95
562,00	1430,91
563,00	1363,03
564,00	1404,70
565,00	1417,15
566,00	1389,06
567,00	1431,10
568,00	1407,32
569,00	1360,60
570,00	1397,39
571,00	1397,11
572,00	1345,53
573,00	1382,04
574,00	1358,07
575,00	1425,01
576,00	1473,04
577,00	1408,25
578,00	1333,45
579,00	1344,12
580,00	1398,99
581,00	1412,28
582,00	1359,01
583,00	1344,97
584,00	1330,17
585,00	1436,53
586,00	1349,08
587,00	1381,67
588,00	1363,22
589,00	1361,91
590,00	1451,13
591,00	1351,33
592,00	1417,05
593,00	1397,02
594,00	1363,13
595,00	1386,44
596,00	1418,83
597,00	1396,08
598,00	1319,50
599,00	1403,85
600,00	1390,65
601,00	4714,78
602,00	1616,65
603,00	1414,81
604,00	1394,21
605,00	1387,28
606,00	1386,44
607,00	1371,74
608,00	1389,53
609,00	1391,78
610,00	1381,01
611,00	1340,10
612,00	1420,33
613,00	1343,09
614,00	1415,56
615,00	1391,12
616,00	1395,43
617,00	1476,22
618,00	1418,74
619,00	1331,39
620,00	1348,99
621,00	1403,39
622,00	1345,25
623,00	1409,19
624,00	1339,44
625,00	1576,77
626,00	1355,54
627,00	1456,09
628,00	1377,08
629,00	1421,92
630,00	1362,10
631,00	1365,94
632,00	1421,36
633,00	1348,05
634,00	1383,07
635,00	1496,63
636,00	1408,35
637,00	1388,97
638,00	1338,22
639,00	1374,64
640,00	1392,53
641,00	1389,72
642,00	1419,11
643,00	1373,24
644,00	1347,87
645,00	1385,13
646,00	1338,51
647,00	1357,60
648,00	1341,31
649,00	1379,98
650,00	1375,67
651,00	1375,86
652,00	1410,78
653,00	1369,59
654,00	1364,53
655,00	1350,11
656,00	1436,43
657,00	1382,98
658,00	1447,29
659,00	1425,76
660,00	1783,68
661,00	1466,21
662,00	1401,89
663,00	1417,71
664,00	1439,62
665,00	1375,30
666,00	1483,43
667,00	1350,40
668,00	1326,99
669,00	1446,45
670,00	1420,52
671,00	1400,86
672,00	1378,95
673,00	1434,47
674,00	1410,78
675,00	1363,32
676,00	1477,16
677,00	1389,72
678,00	1359,48
679,00	1388,22
680,00	1371,83
681,00	1370,71
682,00	1412,19
683,00	1390,65
684,00	1387,38
685,00	1458,72
686,00	1513,86
687,00	1734,81
688,00	1665,53
689,00	1822,90
690,00	1880,76
691,00	1595,12
692,00	1495,42
693,00	1452,54
694,00	1374,18
695,00	1489,14
696,00	1426,14
697,00	1381,48
698,00	1413,40
699,00	1710,74
700,00	1395,61
701,00	1483,71
702,00	1475,85
703,00	1372,86
704,00	1486,90
705,00	1412,28
706,00	1446,08
707,00	1391,03
708,00	1457,69
709,00	1372,21
710,00	1373,52
711,00	1446,08
712,00	1383,35
713,00	1382,98
714,00	1386,63
715,00	1364,81
716,00	1428,10
717,00	1417,05
718,00	1387,10
719,00	1355,36
