SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Wed Sep 18 18:37:28 CEST 2024
Benutzer: Student
Dark-Spektrum vorhanden: Nein
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB2+H15728
Integrationszeit (usec): 7000 (USB2+H15728)
Spektren Durchschnitt berechnet: 250 (USB2+H15728)
Boxcar Glättung: 0 (USB2+H15728)
Dunkelstromkorrektur: Nein (USB2+H15728)
Puls/Lampe aktiviert: Nein (USB2+H15728)
Correct for Detector Non-linearity: Nein (USB2+H15728)
Streulichtkorrektur: Nein (USB2+H15728)
Anzahl Pixel in verarbeitetem Spektrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
0,00	958,41
1,00	958,41
2,00	958,41
3,00	925,12
4,00	927,08
5,00	927,11
6,00	933,03
7,00	939,77
8,00	949,92
9,00	961,95
10,00	977,12
11,00	991,04
12,00	1003,75
13,00	1020,57
14,00	1035,23
15,00	1054,95
16,00	1067,67
17,00	1090,92
18,00	1102,61
19,00	1123,64
20,00	1134,44
21,00	1151,88
22,00	1163,12
23,00	1547,04
24,00	2535,62
25,00	2632,66
26,00	2668,62
27,00	2713,60
28,00	2702,80
29,00	2742,13
30,00	2750,61
31,00	2800,91
32,00	2818,12
33,00	2842,04
34,00	2824,01
35,00	2889,78
36,00	2880,41
37,00	2920,51
38,00	2922,26
39,00	2942,15
40,00	2952,81
41,00	2967,89
42,00	2988,13
43,00	3007,53
44,00	3027,71
45,00	3028,70
46,00	3072,47
47,00	3081,21
48,00	3104,05
49,00	3072,22
50,00	3124,91
51,00	3107,65
52,00	3146,00
53,00	3154,31
54,00	3166,90
55,00	3209,41
56,00	3192,82
57,00	3195,14
58,00	3230,88
59,00	3264,72
60,00	3262,05
61,00	3267,77
62,00	3327,09
63,00	3320,29
64,00	3296,44
65,00	3346,40
66,00	3374,84
67,00	3391,45
68,00	3401,90
69,00	3420,99
70,00	3443,51
71,00	3474,07
72,00	3497,30
73,00	3486,56
74,00	3529,47
75,00	3524,88
76,00	3566,31
77,00	3575,05
78,00	3603,35
79,00	3611,87
80,00	3625,29
81,00	3663,59
82,00	3659,97
83,00	3691,32
84,00	3736,79
85,00	3739,22
86,00	3799,70
87,00	3796,42
88,00	3819,97
89,00	3842,84
90,00	3844,71
91,00	3899,58
92,00	3915,00
93,00	3966,93
94,00	3972,40
95,00	3990,11
96,00	3961,83
97,00	4038,40
98,00	4049,88
99,00	4060,96
100,00	4088,51
101,00	4137,26
102,00	4179,49
103,00	4192,70
104,00	4246,26
105,00	4205,99
106,00	4278,84
107,00	4267,84
